Date,Aggregate,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater,tavg,day_of_week,is_weekend,month,day_of_month,quarter,tavg_rolling_7,tavg_rolling_30,Aggregate_rolling_7_mean,Aggregate_rolling_7_std,Aggregate_lag_1,Aggregate_lag_2,Aggregate_lag_3,Aggregate_lag_4,Aggregate_lag_5,Aggregate_lag_6,Aggregate_lag_7,Fridge_rolling_7_mean,Chest Freezer_rolling_7_mean,Upright Freezer_rolling_7_mean,Tumble Dryer_rolling_7_mean,Tumble Dryer_lag_14,Washing Machine_rolling_7_mean,Washing Machine_lag_15,Washing Machine_lag_17,Dishwasher_rolling_7_mean,Dishwasher_lag_3,Dishwasher_lag_6,Dishwasher_lag_27,Computer Site_rolling_7_mean,Computer Site_lag_1,Computer Site_lag_2,Computer Site_lag_3,Computer Site_lag_4,Computer Site_lag_5,Computer Site_lag_6,Computer Site_lag_7,Television Site_rolling_7_mean,Television Site_lag_1,Television Site_lag_2,Television Site_lag_3,Television Site_lag_4,Electric Heater_rolling_7_mean,Electric Heater_lag_1,Electric Heater_lag_2,Electric Heater_lag_3,Electric Heater_lag_4,Electric Heater_lag_5,Electric Heater_lag_6,Electric Heater_lag_7
2013-12-03,15774.642222222225,379.87388888888887,303.7672222222222,692.4208333333333,0.0,655.6516666666666,0.0,68.7388888888889,134.19027777777777,5017.017222222222,6.3,1,0,12,3,4,6.942857142857142,6.291666666666667,16312.677976190478,2254.385352849233,17465.405833333334,15929.646111111111,14653.598333333332,13194.006111111112,16865.780277777776,20305.666944444445,18666.207777777778,583.0937698412698,216.73468253968252,629.7673412698413,48.76857142857143,0.5333333333333333,243.63583333333332,0.0055555555555555,0.0,268.37301587301585,0.0,971.9947222222222,930.6763888888888,28.15416666666667,21.40138888888889,0.0,0.0,20.336944444444445,31.988055555555555,54.61388888888889,0.0,84.45988095238097,134.2025,1.4502777777777778,1.4252777777777776,53.99333333333333,5049.2767063492065,4989.181666666666,5016.5616666666665,4991.126944444444,5059.113611111111,5159.421666666666,5112.514166666667,2748.773611111111
2013-12-04,18559.046388888888,612.6072222222222,260.2783333333333,609.8805555555555,0.0,1292.7263888888888,0.0,16.426666666666666,220.72027777777777,5025.638333333333,6.1,2,0,12,4,4,6.485714285714286,6.301666666666667,16063.160753968254,1786.9862035710573,15774.642222222225,17465.405833333334,15929.646111111111,14653.598333333332,13194.006111111112,16865.780277777776,20305.666944444445,612.3297222222221,206.97281746031743,612.0777777777777,0.0,0.0030555555555555,330.07861111111106,675.19,0.0,129.516626984127,0.0,0.0,0.0,22.698849206349205,68.7388888888889,21.40138888888889,0.0,0.0,20.336944444444445,31.988055555555555,54.61388888888889,89.68698412698413,134.19027777777777,134.2025,1.4502777777777778,1.4252777777777776,5036.865873015872,5017.017222222222,4989.181666666666,5016.5616666666665,4991.126944444444,5059.113611111111,5159.421666666666,5112.514166666667
2013-12-05,19028.570555555558,400.9644444444445,416.94194444444446,762.8402777777777,106.99583333333334,0.0,0.0,48.03722222222223,134.355,6167.065833333333,5.7,3,0,12,5,4,6.271428571428571,6.261666666666667,16372.130793650795,2107.1757537803855,18559.046388888888,15774.642222222225,17465.405833333334,15929.646111111111,14653.598333333332,13194.006111111112,16865.780277777776,621.1781746031746,226.9052777777778,619.2057142857142,15.285119047619048,20.808611111111112,330.07861111111106,0.0,0.0055555555555555,129.516626984127,8.533333333333333,898.0830555555556,914.8241666666668,24.991587301587305,16.426666666666666,68.7388888888889,21.40138888888889,0.0,0.0,20.336944444444445,31.988055555555555,97.19099206349208,220.72027777777777,134.19027777777777,134.2025,1.4502777777777778,5180.815039682539,5025.638333333333,5017.017222222222,4989.181666666666,5016.5616666666665,4991.126944444444,5059.113611111111,5159.421666666666
2013-12-06,18975.23138888889,372.1325,312.3111111111112,666.1652777777778,2.9866666666666664,689.4086111111111,1011.6186111111112,0.0,214.92916666666667,4957.911944444444,4.5,4,0,12,6,4,5.8,6.108333333333333,17198.02011904762,1757.941121048978,19028.570555555558,18559.046388888888,15774.642222222225,17465.405833333334,15929.646111111111,14653.598333333332,13194.006111111112,625.2656746031746,244.2002380952381,614.9350000000001,15.711785714285714,634.5980555555556,428.56555555555553,0.0,675.19,145.7359920634921,0.0,0.0,933.2427777777776,22.086309523809526,48.03722222222223,16.426666666666666,68.7388888888889,21.40138888888889,0.0,0.0,20.336944444444445,120.1818253968254,134.355,220.72027777777777,134.19027777777777,134.2025,5166.357658730159,6167.065833333333,5025.638333333333,5017.017222222222,4989.181666666666,5016.5616666666665,4991.126944444444,5059.113611111111
2013-12-07,19907.703611111112,371.8908333333333,326.0375,722.4252777777778,0.0,652.0075,0.0,49.83138888888889,45.97833333333333,7870.849166666667,7.0,5,1,12,7,4,6.114285714285715,6.0683333333333325,17948.606587301587,1605.5520332952876,18975.23138888889,19028.570555555558,18559.046388888888,15774.642222222225,17465.405833333334,15929.646111111111,14653.598333333332,512.9381746031746,273.8282936507936,643.9198015873015,15.711785714285714,0.3688888888888889,521.7094841269842,971.9227777777778,0.0,145.7359920634921,0.0,0.0,867.9197222222222,29.205079365079367,0.0,48.03722222222223,16.426666666666666,68.7388888888889,21.40138888888889,0.0,0.0,126.54654761904763,214.92916666666667,134.355,220.72027777777777,134.19027777777777,5577.746547619047,4957.911944444444,6167.065833333333,5025.638333333333,5017.017222222222,4989.181666666666,5016.5616666666665,4991.126944444444
2013-12-08,21156.342777777776,440.39666666666665,320.5838888888889,710.6330555555555,155.42833333333334,0.0,949.0977777777778,57.77638888888889,213.7333333333333,5038.778055555556,8.3,6,1,12,8,4,6.3999999999999995,6.121666666666667,18695.277539682542,1721.314007528206,19907.703611111112,18975.23138888889,19028.570555555558,18559.046388888888,15774.642222222225,17465.405833333334,15929.646111111111,447.4453571428571,306.44738095238097,675.2178174603174,37.91583333333334,7.472222222222222,521.7094841269842,338.3536111111111,0.0,281.3213888888889,0.0,8.533333333333333,0.0,37.45884920634921,49.83138888888889,0.0,48.03722222222223,16.426666666666666,68.7388888888889,21.40138888888889,0.0,156.8726984126984,45.97833333333333,214.92916666666667,134.355,220.72027777777777,5580.920317460317,7870.849166666667,4957.911944444444,6167.065833333333,5025.638333333333,5017.017222222222,4989.181666666666,5016.5616666666665
2013-12-09,15374.173333333332,354.9625,343.2861111111111,645.4613888888889,0.0,0.0,0.0,8.063888888888888,110.97111111111111,5048.72,8.4,0,0,12,9,4,6.614285714285714,6.228333333333334,18396.53003968254,2108.314086702738,21156.342777777776,19907.703611111112,18975.23138888889,19028.570555555558,18559.046388888888,15774.642222222225,17465.405833333334,418.9754365079365,326.1723015873016,687.1180952380952,37.91583333333334,0.0,469.9705952380952,0.0,971.9227777777778,280.1023412698413,1011.6186111111112,0.0,920.0602777777776,35.553492063492065,57.77638888888889,49.83138888888889,0.0,48.03722222222223,16.426666666666666,68.7388888888889,21.40138888888889,153.55392857142857,213.7333333333333,45.97833333333333,214.92916666666667,134.355,5589.425793650794,5038.778055555556,7870.849166666667,4957.911944444444,6167.065833333333,5025.638333333333,5017.017222222222,4989.181666666666
2013-12-10,19218.840555555555,415.6188888888889,327.0780555555555,800.8808333333333,0.0,0.0,984.585,15.126388888888888,100.75222222222222,5017.423611111111,6.7,1,0,12,10,4,6.671428571428572,6.281666666666666,18888.558373015872,1769.048021803644,15374.173333333332,21156.342777777776,19907.703611111112,18975.23138888889,19028.570555555558,18559.046388888888,15774.642222222225,424.081865079365,329.50242063492067,702.6123809523808,37.91583333333334,0.0,376.30607142857144,298.9475,338.3536111111111,420.7573412698413,0.0,0.0,0.0,27.894563492063494,8.063888888888888,57.77638888888889,49.83138888888889,0.0,48.03722222222223,16.426666666666666,68.7388888888889,148.7770634920635,110.97111111111111,213.7333333333333,45.97833333333333,214.92916666666667,5589.483849206349,5048.72,5038.778055555556,7870.849166666667,4957.911944444444,6167.065833333333,5025.638333333333,5017.017222222222
2013-12-11,20605.52333333333,342.5780555555556,355.13888888888886,603.3413888888889,480.87416666666667,673.2780555555555,0.0,44.57111111111111,144.62,4978.8133333333335,4.8,2,0,12,11,4,6.485714285714287,6.098333333333334,19180.91222222222,1871.6427960456995,19218.840555555555,15374.173333333332,21156.342777777776,19907.703611111112,18975.23138888889,19028.570555555558,18559.046388888888,385.50626984126984,343.05392857142857,701.6782142857143,106.61214285714287,341.38,287.81345238095236,313.65277777777777,0.0,420.7573412698413,949.0977777777778,0.0,919.0347222222222,31.915198412698413,15.126388888888888,8.063888888888888,57.77638888888889,49.83138888888889,0.0,48.03722222222223,16.426666666666666,137.90559523809526,100.75222222222222,110.97111111111111,213.7333333333333,45.97833333333333,5582.794563492063,5017.423611111111,5048.72,5038.778055555556,7870.849166666667,4957.911944444444,6167.065833333333,5025.638333333333
2013-12-12,16827.38861111111,1251.315,319.25444444444446,609.3455555555555,0.0,0.0,957.1761111111113,2.4963888888888888,82.12027777777777,7022.860277777778,7.7,3,0,12,12,4,6.771428571428571,6.0649999999999995,18866.457658730156,2075.330264202398,20605.52333333333,19218.840555555555,15374.173333333332,21156.342777777776,19907.703611111112,18975.23138888889,19028.570555555558,506.9849206349207,329.09857142857146,679.7503968253968,91.32702380952381,0.0,287.81345238095236,687.6269444444445,298.9475,557.4967857142858,0.0,1011.6186111111112,19.919722222222223,25.409365079365077,44.57111111111111,15.126388888888888,8.063888888888888,57.77638888888889,49.83138888888889,0.0,48.03722222222223,130.44349206349207,144.62,100.75222222222222,110.97111111111111,213.7333333333333,5705.050912698413,4978.8133333333335,5017.423611111111,5048.72,5038.778055555556,7870.849166666667,4957.911944444444,6167.065833333333
2013-12-13,11102.797777777778,945.5716666666668,342.1433333333334,566.2491666666667,0.0,0.0,0.0488888888888888,0.0,1.4922222222222223,4977.089444444445,10.4,4,0,12,13,4,7.614285714285714,6.194999999999999,17741.824285714283,3588.197218890376,16827.38861111111,20605.52333333333,19218.840555555555,15374.173333333332,21156.342777777776,19907.703611111112,18975.23138888889,588.9048015873016,333.3603174603175,665.4766666666666,90.90035714285715,0.0,189.32650793650797,0.0,313.65277777777777,412.9868253968254,984.585,0.0,953.4555555555556,25.409365079365077,2.4963888888888888,44.57111111111111,15.126388888888888,8.063888888888888,57.77638888888889,49.83138888888889,0.0,99.9525,82.12027777777777,144.62,100.75222222222222,110.97111111111111,5707.790555555556,7022.860277777778,4978.8133333333335,5017.423611111111,5048.72,5038.778055555556,7870.849166666667,4957.911944444444
2013-12-14,11894.043333333331,806.2975,330.4822222222222,621.3147222222223,0.0,0.0044444444444444,0.0,0.0,1.431388888888889,5075.8550000000005,8.2,5,1,12,14,4,7.785714285714286,6.276666666666666,16597.015674603175,4032.831040601723,11102.797777777778,16827.38861111111,20605.52333333333,19218.840555555555,15374.173333333332,21156.342777777776,19907.703611111112,650.9628968253968,333.99527777777774,651.0323015873016,90.90035714285715,0.0,96.18321428571427,0.0,687.6269444444445,412.9868253968255,0.0,949.0977777777778,0.0,18.29059523809524,0.0,2.4963888888888888,44.57111111111111,15.126388888888888,8.063888888888888,57.77638888888889,49.83138888888889,93.5886507936508,1.4922222222222223,82.12027777777777,144.62,100.75222222222222,5308.505674603175,4977.089444444445,7022.860277777778,4978.8133333333335,5017.423611111111,5048.72,5038.778055555556,7870.849166666667
2013-12-15,12919.198055555556,317.8486111111111,348.0,509.84777777777776,0.0,0.0,0.0,0.0,33.844722222222224,5033.302777777778,10.7,6,1,12,15,4,8.12857142857143,6.466666666666667,15420.280714285715,3665.7945898455587,11894.043333333331,11102.797777777778,16827.38861111111,20605.52333333333,19218.840555555555,15374.173333333332,21156.342777777776,633.4560317460318,337.9118650793651,622.3486904761904,68.69630952380952,0.0,96.18321428571427,0.0,0.0,277.4014285714286,957.1761111111113,0.0,0.0,10.036825396825394,0.0,0.0,2.4963888888888888,44.57111111111111,15.126388888888888,8.063888888888888,57.77638888888889,67.89027777777778,1.431388888888889,1.4922222222222223,82.12027777777777,144.62,5307.723492063493,5075.8550000000005,4977.089444444445,7022.860277777778,4978.8133333333335,5017.423611111111,5048.72,5038.778055555556
2013-12-16,18505.396111111117,309.9641666666667,348.65527777777777,627.1802777777777,0.0,704.6058333333333,1489.102777777778,46.33583333333333,119.23111111111112,4901.994722222223,10.6,0,0,12,16,4,8.442857142857141,6.536666666666666,15867.598253968255,3845.8518800920046,12919.198055555556,11894.043333333331,11102.797777777778,16827.38861111111,20605.52333333333,19218.840555555555,15374.173333333332,627.0276984126984,338.67888888888893,619.7371031746031,68.69630952380952,0.0,196.84119047619046,0.0,0.0,490.13039682539693,0.0488888888888888,984.585,954.9183333333334,15.50424603174603,0.0,0.0,0.0,2.4963888888888888,44.57111111111111,15.126388888888888,8.063888888888888,69.07027777777779,33.844722222222224,1.431388888888889,1.4922222222222223,82.12027777777777,5286.762738095239,5033.302777777778,5075.8550000000005,4977.089444444445,7022.860277777778,4978.8133333333335,5017.423611111111,5048.72
2013-12-17,19918.44777777778,330.9030555555556,375.2141666666667,605.2008333333333,0.0,1638.2172222222223,0.0,0.0,121.86527777777778,6129.480833333333,5.3,1,0,12,17,4,8.242857142857144,6.42,15967.542142857143,3954.9988524178552,18505.396111111117,12919.198055555556,11894.043333333331,11102.797777777778,16827.38861111111,20605.52333333333,19218.840555555555,614.9254365079366,345.5554761904762,591.7828174603173,68.69630952380952,0.0,430.8722222222222,362.1722222222222,0.0,349.4753968253969,0.0,0.0,0.0,13.343333333333334,46.33583333333333,0.0,0.0,0.0,2.4963888888888888,44.57111111111111,15.126388888888888,72.08642857142858,119.23111111111112,33.844722222222224,1.431388888888889,1.4922222222222223,5445.628055555556,4901.994722222223,5033.302777777778,5075.8550000000005,4977.089444444445,7022.860277777778,4978.8133333333335,5017.423611111111
2013-12-18,18474.938611111116,301.8836111111111,387.65527777777777,781.6019444444445,0.0,340.1463888888889,0.0,13.903055555555556,196.0588888888889,4979.548333333333,7.9,2,0,12,18,4,8.685714285714287,6.426666666666666,15663.172896825397,3605.083877804864,19918.44777777778,18505.396111111117,12919.198055555556,11894.043333333331,11102.797777777778,16827.38861111111,20605.52333333333,609.1119444444446,350.20067460317466,617.2486111111111,0.0,0.0,383.2819841269841,655.6516666666666,0.0,349.4753968253969,0.0,957.1761111111113,0.0,8.962182539682539,0.0,46.33583333333333,0.0,0.0,0.0,2.4963888888888888,44.57111111111111,79.43484126984129,121.86527777777778,119.23111111111112,33.844722222222224,1.431388888888889,5445.733055555555,6129.480833333333,4901.994722222223,5033.302777777778,5075.8550000000005,4977.089444444445,7022.860277777778,4978.8133333333335
2013-12-19,19467.68555555556,419.0102777777778,329.21527777777777,623.5455555555556,0.0,640.2438888888889,949.5188888888888,0.0,220.47916666666669,5029.933888888889,4.9,3,0,12,19,4,8.285714285714286,6.5233333333333325,16040.358174603176,3875.194958551409,18474.938611111116,19918.44777777778,18505.396111111117,12919.198055555556,11894.043333333331,11102.797777777778,16827.38861111111,490.2112698412699,351.6236507936508,619.2771825396825,0.0,106.99583333333334,474.7453968253968,1292.7263888888888,362.1722222222222,348.38150793650794,1489.102777777778,0.0488888888888888,0.0,8.605555555555556,13.903055555555556,0.0,46.33583333333333,0.0,0.0,0.0,2.4963888888888888,99.20039682539684,196.0588888888889,121.86527777777778,119.23111111111112,33.844722222222224,5161.029285714286,4979.548333333333,6129.480833333333,4901.994722222223,5033.302777777778,5075.8550000000005,4977.089444444445,7022.860277777778
2013-12-20,18761.6575,341.62944444444446,300.98861111111114,590.8613888888889,0.0,453.3522222222222,0.0,0.0,51.14472222222222,5047.420555555555,6.1,4,0,12,20,4,7.671428571428571,6.58,17134.480992063494,3285.043124247359,19467.68555555556,18474.938611111116,19918.44777777778,18505.396111111117,12919.198055555556,11894.043333333331,11102.797777777778,403.93380952380954,345.7444047619047,622.7932142857143,0.0,2.9866666666666664,539.51,0.0,655.6516666666666,348.37452380952385,0.0,0.0,0.0,8.605555555555556,0.0,13.903055555555556,0.0,46.33583333333333,0.0,0.0,0.0,106.29361111111112,220.47916666666669,196.0588888888889,121.86527777777778,119.23111111111112,5171.076587301587,5029.933888888889,4979.548333333333,6129.480833333333,4901.994722222223,5033.302777777778,5075.8550000000005,4977.089444444445
2013-12-21,16371.984444444444,374.87,348.2133333333333,594.2208333333333,0.0,0.0,0.0,59.35111111111111,67.1861111111111,5021.263888888889,10.1,5,1,12,21,4,7.942857142857142,6.723333333333333,17774.18686507937,2415.357077510688,18761.6575,19467.68555555556,18474.938611111116,19918.44777777778,18505.396111111117,12919.198055555556,11894.043333333331,342.3013095238095,348.2774206349207,618.9226587301588,0.0,0.0,539.509365079365,689.4086111111111,1292.7263888888888,348.37452380952385,0.0,0.0,988.71,17.084285714285716,0.0,0.0,13.903055555555556,0.0,46.33583333333333,0.0,0.0,115.68714285714289,51.14472222222222,220.47916666666669,196.0588888888889,121.86527777777778,5163.277857142857,5047.420555555555,5029.933888888889,4979.548333333333,6129.480833333333,4901.994722222223,5033.302777777778,5075.8550000000005
2013-12-22,17329.359722222223,336.8333333333333,316.07666666666665,682.2313888888889,0.0,350.30555555555554,965.0127777777776,0.0,160.15944444444443,5041.754166666667,5.4,6,1,12,22,4,7.185714285714285,6.766666666666667,18404.20996031746,1214.6432956478193,16371.984444444444,18761.6575,19467.68555555556,18474.938611111116,19918.44777777778,18505.396111111117,12919.198055555556,345.0134126984127,343.71694444444444,643.5488888888888,0.0,155.42833333333334,589.553015873016,652.0075,0.0,486.23349206349206,949.5188888888888,1489.102777777778,0.0,17.084285714285716,59.35111111111111,0.0,0.0,13.903055555555556,0.0,46.33583333333333,0.0,133.7321031746032,67.1861111111111,51.14472222222222,220.47916666666669,196.0588888888889,5164.485198412699,5021.263888888889,5047.420555555555,5029.933888888889,4979.548333333333,6129.480833333333,4901.994722222223,5033.302777777778
2013-12-23,22032.435833333333,498.0177777777778,326.46416666666664,675.0719444444444,503.5244444444445,326.5341666666667,0.0,0.0,34.395,5017.645277777778,8.0,0,0,12,23,4,6.814285714285715,6.953333333333333,18908.072777777776,1836.1549585455837,17329.359722222223,16371.984444444444,18761.6575,19467.68555555556,18474.938611111116,19918.44777777778,18505.396111111117,371.8782142857143,340.5467857142857,650.3905555555556,71.9320634920635,0.0,535.5427777777778,0.0,689.4086111111111,273.50452380952373,0.0,0.0,0.0,10.464880952380952,0.0,59.35111111111111,0.0,0.0,13.903055555555556,0.0,46.33583333333333,121.61265873015873,160.15944444444443,67.1861111111111,51.14472222222222,220.47916666666669,5181.006706349207,5041.754166666667,5021.263888888889,5047.420555555555,5029.933888888889,4979.548333333333,6129.480833333333,4901.994722222223
2013-12-24,29663.504444444443,603.1277777777777,385.8488888888889,822.8941666666666,0.0,0.0,1855.9769444444444,0.0,20.06888888888889,4634.715555555556,6.8,1,0,12,24,4,7.028571428571428,6.996666666666667,20300.22373015873,4496.677532114756,22032.435833333333,17329.359722222223,16371.984444444444,18761.6575,19467.68555555556,18474.938611111116,19918.44777777778,410.76746031746035,342.0660317460318,681.4896031746031,71.9320634920635,0.0,301.51174603174604,0.0,652.0075,538.6440873015873,0.0,0.0,971.9947222222222,10.464880952380952,0.0,0.0,59.35111111111111,0.0,0.0,13.903055555555556,0.0,107.07031746031747,34.395,160.15944444444443,67.1861111111111,51.14472222222222,4967.468809523809,5017.645277777778,5041.754166666667,5021.263888888889,5047.420555555555,5029.933888888889,4979.548333333333,6129.480833333333
2013-12-25,34783.899722222224,547.755,312.46722222222223,858.7597222222222,0.0,0.0,1911.1222222222225,20.203333333333333,64.1825,9996.673888888889,3.5,2,0,12,25,4,6.3999999999999995,6.986666666666666,22630.07531746032,6949.441206699664,29663.504444444443,22032.435833333333,17329.359722222223,16371.984444444444,18761.6575,19467.68555555556,18474.938611111116,445.89194444444445,331.32488095238097,692.5121428571427,71.9320634920635,480.87416666666667,252.9194047619048,0.0,0.0,811.6615476190476,965.0127777777776,949.5188888888888,0.0,11.364920634920635,0.0,0.0,0.0,59.35111111111111,0.0,0.0,13.903055555555556,88.23083333333334,20.06888888888889,34.395,160.15944444444443,67.1861111111111,5684.201031746032,4634.715555555556,5017.645277777778,5041.754166666667,5021.263888888889,5047.420555555555,5029.933888888889,4979.548333333333
2013-12-26,32732.15111111111,634.3430555555556,330.6452777777778,751.6055555555555,1647.049166666667,707.0305555555556,988.5969444444444,0.0,126.98027777777776,7673.514999999999,3.7,3,0,12,26,4,6.228571428571429,6.98,24524.998968253967,7710.214819211773,34783.899722222224,29663.504444444443,22032.435833333333,17329.359722222223,16371.984444444444,18761.6575,19467.68555555556,476.6537698412698,331.52916666666664,710.8064285714285,307.2248015873016,0.0,262.46035714285716,673.2780555555555,0.0,817.2441269841271,0.0,0.0,898.0830555555556,11.364920634920635,20.203333333333333,0.0,0.0,0.0,59.35111111111111,0.0,0.0,74.8738492063492,64.1825,20.06888888888889,34.395,160.15944444444443,6061.855476190476,9996.673888888889,4634.715555555556,5017.645277777778,5041.754166666667,5021.263888888889,5047.420555555555,5029.933888888889
2013-12-27,23004.199444444443,491.0561111111112,335.9122222222222,681.0255555555556,0.4977777777777777,580.8702777777778,986.66,152.11055555555555,102.60444444444444,4132.685,7.9,4,0,12,27,4,6.485714285714286,6.933333333333334,25131.076388888887,7339.503761423022,32732.15111111111,34783.899722222224,29663.504444444443,22032.435833333333,17329.359722222223,16371.984444444444,18761.6575,498.00043650793657,336.518253968254,723.6870238095237,307.29591269841274,0.0,280.6772222222222,0.0,0.0,958.1955555555556,1855.9769444444444,0.0,0.0,33.095,0.0,20.203333333333333,0.0,0.0,0.0,59.35111111111111,0.0,82.22523809523808,126.98027777777776,64.1825,20.06888888888889,34.395,5931.178968253968,7673.514999999999,9996.673888888889,4634.715555555556,5017.645277777778,5041.754166666667,5021.263888888889,5047.420555555555
2013-12-28,24450.945277777777,451.13638888888886,369.44666666666666,747.8813888888889,594.7633333333333,757.0719444444444,970.2244444444444,224.3538888888889,161.39305555555555,7481.998888888889,4.4,5,1,12,28,4,5.671428571428571,6.840000000000001,26285.21365079365,6293.2046643649255,23004.199444444443,32732.15111111111,34783.899722222224,29663.504444444443,22032.435833333333,17329.359722222223,16371.984444444444,508.89563492063496,339.55158730158735,745.6385317460317,392.26210317460317,0.0,388.83035714285717,0.0,673.2780555555555,1096.7990476190475,1911.1222222222225,965.0127777777776,0.0,56.666825396825395,152.11055555555555,0.0,20.203333333333333,0.0,0.0,0.0,59.35111111111111,95.68337301587302,102.60444444444444,126.98027777777776,64.1825,20.06888888888889,6282.71253968254,4132.685,7673.514999999999,9996.673888888889,4634.715555555556,5017.645277777778,5041.754166666667,5021.263888888889
2013-12-29,20491.130833333333,393.7763888888889,303.78583333333336,757.5086111111111,0.0,985.3525,0.0,144.03,157.14,7195.059166666667,4.2,6,1,12,29,4,5.5,6.72,26736.895238095232,5620.83196684495,24450.945277777777,23004.199444444443,32732.15111111111,34783.899722222224,29663.504444444443,22032.435833333333,17329.359722222223,517.0303571428572,337.79575396825396,756.3924206349204,392.26210317460317,0.0,479.5513492063492,0.0044444444444444,0.0,958.9400793650793,988.5969444444444,0.0,8.533333333333333,77.24253968253969,224.3538888888889,152.11055555555555,0.0,20.203333333333333,0.0,0.0,0.0,95.25202380952382,161.39305555555555,102.60444444444444,126.98027777777776,64.1825,6590.32753968254,7481.998888888889,4132.685,7673.514999999999,9996.673888888889,4634.715555555556,5017.645277777778,5041.754166666667
2013-12-30,22418.940277777776,474.1605555555556,317.24305555555554,679.6447222222222,0.0,0.0,993.3311111111112,61.462777777777774,298.2366666666667,5034.785833333333,8.3,0,0,12,30,4,5.542857142857143,6.836666666666667,26792.110158730156,5568.572048156942,20491.130833333333,24450.945277777777,23004.199444444443,32732.15111111111,34783.899722222224,29663.504444444443,22032.435833333333,513.6221825396826,336.47845238095243,757.0456746031745,320.3300396825397,0.0,432.90361111111116,0.0,0.0,1100.844523809524,986.66,1855.9769444444444,0.0,86.0229365079365,144.03,224.3538888888889,152.11055555555555,0.0,20.203333333333333,0.0,0.0,132.94369047619048,157.14,161.39305555555555,102.60444444444444,126.98027777777776,6592.776190476191,7195.059166666667,7481.998888888889,4132.685,7673.514999999999,9996.673888888889,4634.715555555556,5017.645277777778
2013-12-31,19698.27694444445,415.7094444444445,346.2161111111111,650.3052777777777,0.0,331.68194444444447,938.1569444444444,160.09805555555556,280.6661111111111,8433.514166666668,6.7,1,0,12,31,4,5.528571428571429,6.85,25368.50623015873,5971.390059316888,22418.940277777776,20491.130833333333,24450.945277777777,23004.199444444443,32732.15111111111,34783.899722222224,29663.504444444443,486.84813492063495,330.816626984127,732.390119047619,320.3300396825397,0.0,480.2867460317461,704.6058333333333,0.0044444444444444,969.7273809523809,970.2244444444444,1911.1222222222225,0.0,108.8940873015873,61.462777777777774,144.03,224.3538888888889,152.11055555555555,0.0,20.203333333333333,0.0,170.1718650793651,298.2366666666667,157.14,161.39305555555555,102.60444444444444,7135.461706349207,5034.785833333333,7195.059166666667,7481.998888888889,4132.685,7673.514999999999,9996.673888888889,4634.715555555556
2014-01-01,20905.21722222222,422.2002777777778,332.2875,812.2225,0.0,342.7375,0.0,190.7180555555556,314.1,5078.6925,8.0,2,0,1,1,1,6.171428571428572,6.886666666666667,23385.8373015873,4429.060792816172,19698.27694444445,22418.940277777776,20491.130833333333,24450.945277777777,23004.199444444443,32732.15111111111,34783.899722222224,468.9117460317461,333.64809523809527,725.7419444444444,320.3300396825397,0.0,529.2492460317461,1638.2172222222223,0.0,696.7099206349205,0.0,988.5969444444444,0.0,133.25333333333333,160.09805555555556,61.462777777777774,144.03,224.3538888888889,152.11055555555555,0.0,20.203333333333333,205.87436507936508,280.6661111111111,298.2366666666667,157.14,161.39305555555555,6432.892936507937,8433.514166666668,5034.785833333333,7195.059166666667,7481.998888888889,4132.685,7673.514999999999,9996.673888888889
2014-01-02,21385.054722222223,420.7886111111111,333.05111111111114,705.2225,264.52750000000003,750.8780555555555,954.385,32.314166666666665,166.78083333333333,5060.7202777777775,7.4,3,0,1,2,1,6.7,6.923333333333333,21764.82353174603,1630.706730656925,20905.21722222222,19698.27694444445,22418.940277777776,20491.130833333333,24450.945277777777,23004.199444444443,32732.15111111111,438.4039682539683,333.99178571428575,719.1157936507936,122.82694444444444,0.0,535.5131746031745,340.1463888888889,704.6058333333333,691.8225,993.3311111111112,986.66,1011.6186111111112,137.86964285714285,190.7180555555556,160.09805555555556,61.462777777777774,144.03,224.3538888888889,152.11055555555555,0.0,211.56015873015875,314.1,280.6661111111111,298.2366666666667,157.14,6059.636547619048,5078.6925,8433.514166666668,5034.785833333333,7195.059166666667,7481.998888888889,4132.685,7673.514999999999
2014-01-03,19098.49805555556,383.3833333333333,342.3911111111111,771.2672222222222,722.8802777777778,354.3830555555556,0.0,45.455,183.90194444444444,5094.275833333333,7.5,4,0,1,3,1,6.642857142857143,6.97,21206.86619047619,1795.7937324818117,21385.054722222223,20905.21722222222,19698.27694444445,22418.940277777776,20491.130833333333,24450.945277777777,23004.199444444443,423.0221428571428,334.9173412698413,732.0074603174602,226.02444444444447,0.0,503.15785714285715,640.2438888888889,1638.2172222222223,550.8710714285714,938.1569444444444,970.2244444444444,0.0,122.63313492063493,32.314166666666665,190.7180555555556,160.09805555555556,61.462777777777774,144.03,224.3538888888889,152.11055555555555,223.17408730158732,166.78083333333333,314.1,280.6661111111111,298.2366666666667,6197.006666666667,5060.7202777777775,5078.6925,8433.514166666668,5034.785833333333,7195.059166666667,7481.998888888889,4132.685
